,acc_test,acc_train,data_desc,dropout,epochs,f1_test,f1_train,init_function,lr,model_desc,model_type,noise_level_test,noise_level_train,run_name,task,trainable_params
119,0.64392,0.6555294117647059,Maxlen 128,0.5,30,0.6860407702616914,0.6963159641553269,,0.0001,"SimpleRNN(
  (rnn): GRU(300, 256)
  (dropout): Dropout(p=0.5)
  (projector): Linear(in_features=256, out_features=2, bias=True)
)",FasttextGRU,-1.0,0.175,runs/May16_21-34-12_phobos-aijun_FastTextGRU_lr4_dropout0.5_embed_layers1_hidden256_noise_level0.175_IMDB,IMDB binary classification,429058
120,0.7716,0.5999058823529412,Maxlen 128,0.5,30,0.7713439051737947,0.4402159599683961,,0.0001,"SimpleRNN(
  (rnn): GRU(300, 256)
  (dropout): Dropout(p=0.5)
  (projector): Linear(in_features=256, out_features=2, bias=True)
)",FasttextGRU,0.0,0.2,runs/May16_22-21-12_phobos-aijun_FastTextGRU_lr4_dropout0.5_embed_layers1_hidden256_noise_level0.2_IMDB,IMDB binary classification,429058
121,0.76848,0.5999058823529412,Maxlen 128,0.5,30,0.7666129032258066,0.4402159599683961,,0.0001,"SimpleRNN(
  (rnn): GRU(300, 256)
  (dropout): Dropout(p=0.5)
  (projector): Linear(in_features=256, out_features=2, bias=True)
)",FasttextGRU,0.005,0.2,runs/May16_22-21-12_phobos-aijun_FastTextGRU_lr4_dropout0.5_embed_layers1_hidden256_noise_level0.2_IMDB,IMDB binary classification,429058
122,0.76776,0.5999058823529412,Maxlen 128,0.5,30,0.7647297187778588,0.4402159599683961,,0.0001,"SimpleRNN(
  (rnn): GRU(300, 256)
  (dropout): Dropout(p=0.5)
  (projector): Linear(in_features=256, out_features=2, bias=True)
)",FasttextGRU,0.01,0.2,runs/May16_22-21-12_phobos-aijun_FastTextGRU_lr4_dropout0.5_embed_layers1_hidden256_noise_level0.2_IMDB,IMDB binary classification,429058
123,0.75624,0.5999058823529412,Maxlen 128,0.5,30,0.7490322049254592,0.4402159599683961,,0.0001,"SimpleRNN(
  (rnn): GRU(300, 256)
  (dropout): Dropout(p=0.5)
  (projector): Linear(in_features=256, out_features=2, bias=True)
)",FasttextGRU,0.025,0.2,runs/May16_22-21-12_phobos-aijun_FastTextGRU_lr4_dropout0.5_embed_layers1_hidden256_noise_level0.2_IMDB,IMDB binary classification,429058
124,0.73776,0.5999058823529412,Maxlen 128,0.5,30,0.7214479945615229,0.4402159599683961,,0.0001,"SimpleRNN(
  (rnn): GRU(300, 256)
  (dropout): Dropout(p=0.5)
  (projector): Linear(in_features=256, out_features=2, bias=True)
)",FasttextGRU,0.05,0.2,runs/May16_22-21-12_phobos-aijun_FastTextGRU_lr4_dropout0.5_embed_layers1_hidden256_noise_level0.2_IMDB,IMDB binary classification,429058
125,0.71616,0.5999058823529412,Maxlen 128,0.5,30,0.6869319685873114,0.4402159599683961,,0.0001,"SimpleRNN(
  (rnn): GRU(300, 256)
  (dropout): Dropout(p=0.5)
  (projector): Linear(in_features=256, out_features=2, bias=True)
)",FasttextGRU,0.075,0.2,runs/May16_22-21-12_phobos-aijun_FastTextGRU_lr4_dropout0.5_embed_layers1_hidden256_noise_level0.2_IMDB,IMDB binary classification,429058
126,0.68824,0.5999058823529412,Maxlen 128,0.5,30,0.6416222181350009,0.4402159599683961,,0.0001,"SimpleRNN(
  (rnn): GRU(300, 256)
  (dropout): Dropout(p=0.5)
  (projector): Linear(in_features=256, out_features=2, bias=True)
)",FasttextGRU,0.1,0.2,runs/May16_22-21-12_phobos-aijun_FastTextGRU_lr4_dropout0.5_embed_layers1_hidden256_noise_level0.2_IMDB,IMDB binary classification,429058
127,0.66304,0.5999058823529412,Maxlen 128,0.5,30,0.5941805568937277,0.4402159599683961,,0.0001,"SimpleRNN(
  (rnn): GRU(300, 256)
  (dropout): Dropout(p=0.5)
  (projector): Linear(in_features=256, out_features=2, bias=True)
)",FasttextGRU,0.125,0.2,runs/May16_22-21-12_phobos-aijun_FastTextGRU_lr4_dropout0.5_embed_layers1_hidden256_noise_level0.2_IMDB,IMDB binary classification,429058
128,0.63676,0.5999058823529412,Maxlen 128,0.5,30,0.5384967220612898,0.4402159599683961,,0.0001,"SimpleRNN(
  (rnn): GRU(300, 256)
  (dropout): Dropout(p=0.5)
  (projector): Linear(in_features=256, out_features=2, bias=True)
)",FasttextGRU,0.15,0.2,runs/May16_22-21-12_phobos-aijun_FastTextGRU_lr4_dropout0.5_embed_layers1_hidden256_noise_level0.2_IMDB,IMDB binary classification,429058
129,0.61348,0.5999058823529412,Maxlen 128,0.5,30,0.48444752707677535,0.4402159599683961,,0.0001,"SimpleRNN(
  (rnn): GRU(300, 256)
  (dropout): Dropout(p=0.5)
  (projector): Linear(in_features=256, out_features=2, bias=True)
)",FasttextGRU,0.175,0.2,runs/May16_22-21-12_phobos-aijun_FastTextGRU_lr4_dropout0.5_embed_layers1_hidden256_noise_level0.2_IMDB,IMDB binary classification,429058
130,0.58784,0.5999058823529412,Maxlen 128,0.5,30,0.41896921168377127,0.4402159599683961,,0.0001,"SimpleRNN(
  (rnn): GRU(300, 256)
  (dropout): Dropout(p=0.5)
  (projector): Linear(in_features=256, out_features=2, bias=True)
)",FasttextGRU,0.2,0.2,runs/May16_22-21-12_phobos-aijun_FastTextGRU_lr4_dropout0.5_embed_layers1_hidden256_noise_level0.2_IMDB,IMDB binary classification,429058
131,0.58712,0.5999058823529412,Maxlen 128,0.5,30,0.4203077614287319,0.4402159599683961,,0.0001,"SimpleRNN(
  (rnn): GRU(300, 256)
  (dropout): Dropout(p=0.5)
  (projector): Linear(in_features=256, out_features=2, bias=True)
)",FasttextGRU,-1.0,0.2,runs/May16_22-21-12_phobos-aijun_FastTextGRU_lr4_dropout0.5_embed_layers1_hidden256_noise_level0.2_IMDB,IMDB binary classification,429058
