,acc_test,acc_train,data_desc,dropout,epochs,f1_test,f1_train,init_function,lr,model_desc,model_type,noise_level_test,noise_level_train,run_name,task,trainable_params
0,0.7970014716703459,0.8024808157258488,"MaxWordLen 8, MaxTexLen 32",0.5,1,0.801891026600042,0.8076913235933783,,0.001,"AttentionedYoonKimModel(
  (embedding): Linear(in_features=104, out_features=104, bias=True)
  (chars_cnn): Sequential(
    (0): Conv1d(104, 256, kernel_size=(5,), stride=(1,), padding=(2,))
    (1): ReLU()
    (2): MaxPool1d(kernel_size=8, stride=8, padding=0, dilation=1, ceil_mode=False)
  )
  (words_rnn): GRU(256, 128, dropout=0.5)
  (attention): MultiHeadAttention(
    (query_layer): Linear(in_features=128, out_features=128, bias=False)
    (key_layer): Linear(in_features=128, out_features=128, bias=False)
    (value_layer): Linear(in_features=128, out_features=128, bias=False)
    (bn): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (projector): Linear(in_features=128, out_features=2, bias=True)
)",charCNN,0.0,0.0,runs/May14_13-46-48_madrugado_AttentionedYoonKim_lr3_dropout0.5_noise_level0_spacy_wordlen8_heads1_test_no_emoji,Mokoron binary classification,342186
1,0.7930770174147658,0.8024808157258488,"MaxWordLen 8, MaxTexLen 32",0.5,1,0.7984952079539008,0.8076913235933783,,0.001,"AttentionedYoonKimModel(
  (embedding): Linear(in_features=104, out_features=104, bias=True)
  (chars_cnn): Sequential(
    (0): Conv1d(104, 256, kernel_size=(5,), stride=(1,), padding=(2,))
    (1): ReLU()
    (2): MaxPool1d(kernel_size=8, stride=8, padding=0, dilation=1, ceil_mode=False)
  )
  (words_rnn): GRU(256, 128, dropout=0.5)
  (attention): MultiHeadAttention(
    (query_layer): Linear(in_features=128, out_features=128, bias=False)
    (key_layer): Linear(in_features=128, out_features=128, bias=False)
    (value_layer): Linear(in_features=128, out_features=128, bias=False)
    (bn): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (projector): Linear(in_features=128, out_features=2, bias=True)
)",charCNN,0.005,0.0,runs/May14_13-46-48_madrugado_AttentionedYoonKim_lr3_dropout0.5_noise_level0_spacy_wordlen8_heads1_test_no_emoji,Mokoron binary classification,342186
2,0.7889992641648271,0.8024808157258488,"MaxWordLen 8, MaxTexLen 32",0.5,1,0.7951419896410074,0.8076913235933783,,0.001,"AttentionedYoonKimModel(
  (embedding): Linear(in_features=104, out_features=104, bias=True)
  (chars_cnn): Sequential(
    (0): Conv1d(104, 256, kernel_size=(5,), stride=(1,), padding=(2,))
    (1): ReLU()
    (2): MaxPool1d(kernel_size=8, stride=8, padding=0, dilation=1, ceil_mode=False)
  )
  (words_rnn): GRU(256, 128, dropout=0.5)
  (attention): MultiHeadAttention(
    (query_layer): Linear(in_features=128, out_features=128, bias=False)
    (key_layer): Linear(in_features=128, out_features=128, bias=False)
    (value_layer): Linear(in_features=128, out_features=128, bias=False)
    (bn): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (projector): Linear(in_features=128, out_features=2, bias=True)
)",charCNN,0.01,0.0,runs/May14_13-46-48_madrugado_AttentionedYoonKim_lr3_dropout0.5_noise_level0_spacy_wordlen8_heads1_test_no_emoji,Mokoron binary classification,342186
3,0.777317880794702,0.8024808157258488,"MaxWordLen 8, MaxTexLen 32",0.5,1,0.7845510367535818,0.8076913235933783,,0.001,"AttentionedYoonKimModel(
  (embedding): Linear(in_features=104, out_features=104, bias=True)
  (chars_cnn): Sequential(
    (0): Conv1d(104, 256, kernel_size=(5,), stride=(1,), padding=(2,))
    (1): ReLU()
    (2): MaxPool1d(kernel_size=8, stride=8, padding=0, dilation=1, ceil_mode=False)
  )
  (words_rnn): GRU(256, 128, dropout=0.5)
  (attention): MultiHeadAttention(
    (query_layer): Linear(in_features=128, out_features=128, bias=False)
    (key_layer): Linear(in_features=128, out_features=128, bias=False)
    (value_layer): Linear(in_features=128, out_features=128, bias=False)
    (bn): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (projector): Linear(in_features=128, out_features=2, bias=True)
)",charCNN,0.025,0.0,runs/May14_13-46-48_madrugado_AttentionedYoonKim_lr3_dropout0.5_noise_level0_spacy_wordlen8_heads1_test_no_emoji,Mokoron binary classification,342186
4,0.7553654648025508,0.8024808157258488,"MaxWordLen 8, MaxTexLen 32",0.5,1,0.765936225761976,0.8076913235933783,,0.001,"AttentionedYoonKimModel(
  (embedding): Linear(in_features=104, out_features=104, bias=True)
  (chars_cnn): Sequential(
    (0): Conv1d(104, 256, kernel_size=(5,), stride=(1,), padding=(2,))
    (1): ReLU()
    (2): MaxPool1d(kernel_size=8, stride=8, padding=0, dilation=1, ceil_mode=False)
  )
  (words_rnn): GRU(256, 128, dropout=0.5)
  (attention): MultiHeadAttention(
    (query_layer): Linear(in_features=128, out_features=128, bias=False)
    (key_layer): Linear(in_features=128, out_features=128, bias=False)
    (value_layer): Linear(in_features=128, out_features=128, bias=False)
    (bn): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (projector): Linear(in_features=128, out_features=2, bias=True)
)",charCNN,0.05,0.0,runs/May14_13-46-48_madrugado_AttentionedYoonKim_lr3_dropout0.5_noise_level0_spacy_wordlen8_heads1_test_no_emoji,Mokoron binary classification,342186
5,0.7363257297032132,0.8024808157258488,"MaxWordLen 8, MaxTexLen 32",0.5,1,0.7493296024250904,0.8076913235933783,,0.001,"AttentionedYoonKimModel(
  (embedding): Linear(in_features=104, out_features=104, bias=True)
  (chars_cnn): Sequential(
    (0): Conv1d(104, 256, kernel_size=(5,), stride=(1,), padding=(2,))
    (1): ReLU()
    (2): MaxPool1d(kernel_size=8, stride=8, padding=0, dilation=1, ceil_mode=False)
  )
  (words_rnn): GRU(256, 128, dropout=0.5)
  (attention): MultiHeadAttention(
    (query_layer): Linear(in_features=128, out_features=128, bias=False)
    (key_layer): Linear(in_features=128, out_features=128, bias=False)
    (value_layer): Linear(in_features=128, out_features=128, bias=False)
    (bn): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (projector): Linear(in_features=128, out_features=2, bias=True)
)",charCNN,0.075,0.0,runs/May14_13-46-48_madrugado_AttentionedYoonKim_lr3_dropout0.5_noise_level0_spacy_wordlen8_heads1_test_no_emoji,Mokoron binary classification,342186
6,0.7193708609271523,0.8024808157258488,"MaxWordLen 8, MaxTexLen 32",0.5,1,0.736004153326988,0.8076913235933783,,0.001,"AttentionedYoonKimModel(
  (embedding): Linear(in_features=104, out_features=104, bias=True)
  (chars_cnn): Sequential(
    (0): Conv1d(104, 256, kernel_size=(5,), stride=(1,), padding=(2,))
    (1): ReLU()
    (2): MaxPool1d(kernel_size=8, stride=8, padding=0, dilation=1, ceil_mode=False)
  )
  (words_rnn): GRU(256, 128, dropout=0.5)
  (attention): MultiHeadAttention(
    (query_layer): Linear(in_features=128, out_features=128, bias=False)
    (key_layer): Linear(in_features=128, out_features=128, bias=False)
    (value_layer): Linear(in_features=128, out_features=128, bias=False)
    (bn): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (projector): Linear(in_features=128, out_features=2, bias=True)
)",charCNN,0.1,0.0,runs/May14_13-46-48_madrugado_AttentionedYoonKim_lr3_dropout0.5_noise_level0_spacy_wordlen8_heads1_test_no_emoji,Mokoron binary classification,342186
7,0.7018027961736572,0.8024808157258488,"MaxWordLen 8, MaxTexLen 32",0.5,1,0.7206617266930897,0.8076913235933783,,0.001,"AttentionedYoonKimModel(
  (embedding): Linear(in_features=104, out_features=104, bias=True)
  (chars_cnn): Sequential(
    (0): Conv1d(104, 256, kernel_size=(5,), stride=(1,), padding=(2,))
    (1): ReLU()
    (2): MaxPool1d(kernel_size=8, stride=8, padding=0, dilation=1, ceil_mode=False)
  )
  (words_rnn): GRU(256, 128, dropout=0.5)
  (attention): MultiHeadAttention(
    (query_layer): Linear(in_features=128, out_features=128, bias=False)
    (key_layer): Linear(in_features=128, out_features=128, bias=False)
    (value_layer): Linear(in_features=128, out_features=128, bias=False)
    (bn): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (projector): Linear(in_features=128, out_features=2, bias=True)
)",charCNN,0.125,0.0,runs/May14_13-46-48_madrugado_AttentionedYoonKim_lr3_dropout0.5_noise_level0_spacy_wordlen8_heads1_test_no_emoji,Mokoron binary classification,342186
8,0.6839281334314447,0.8024808157258488,"MaxWordLen 8, MaxTexLen 32",0.5,1,0.7053477005744991,0.8076913235933783,,0.001,"AttentionedYoonKimModel(
  (embedding): Linear(in_features=104, out_features=104, bias=True)
  (chars_cnn): Sequential(
    (0): Conv1d(104, 256, kernel_size=(5,), stride=(1,), padding=(2,))
    (1): ReLU()
    (2): MaxPool1d(kernel_size=8, stride=8, padding=0, dilation=1, ceil_mode=False)
  )
  (words_rnn): GRU(256, 128, dropout=0.5)
  (attention): MultiHeadAttention(
    (query_layer): Linear(in_features=128, out_features=128, bias=False)
    (key_layer): Linear(in_features=128, out_features=128, bias=False)
    (value_layer): Linear(in_features=128, out_features=128, bias=False)
    (bn): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (projector): Linear(in_features=128, out_features=2, bias=True)
)",charCNN,0.15,0.0,runs/May14_13-46-48_madrugado_AttentionedYoonKim_lr3_dropout0.5_noise_level0_spacy_wordlen8_heads1_test_no_emoji,Mokoron binary classification,342186
9,0.6704378219278881,0.8024808157258488,"MaxWordLen 8, MaxTexLen 32",0.5,1,0.6950551788703225,0.8076913235933783,,0.001,"AttentionedYoonKimModel(
  (embedding): Linear(in_features=104, out_features=104, bias=True)
  (chars_cnn): Sequential(
    (0): Conv1d(104, 256, kernel_size=(5,), stride=(1,), padding=(2,))
    (1): ReLU()
    (2): MaxPool1d(kernel_size=8, stride=8, padding=0, dilation=1, ceil_mode=False)
  )
  (words_rnn): GRU(256, 128, dropout=0.5)
  (attention): MultiHeadAttention(
    (query_layer): Linear(in_features=128, out_features=128, bias=False)
    (key_layer): Linear(in_features=128, out_features=128, bias=False)
    (value_layer): Linear(in_features=128, out_features=128, bias=False)
    (bn): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (projector): Linear(in_features=128, out_features=2, bias=True)
)",charCNN,0.175,0.0,runs/May14_13-46-48_madrugado_AttentionedYoonKim_lr3_dropout0.5_noise_level0_spacy_wordlen8_heads1_test_no_emoji,Mokoron binary classification,342186
